	race_date	race_date_url	kyousou	hassoujikoku	henkou	kyousoushurui	kyousoumei	course	tenkou	baba	tousuu	race_url	result_url	wakuban	umaban	bamei	seirei	keiro	chichimei	hahamei	hahachichimei	kishu	futanjuuryou	kijouseiseki	choukyoushi	banushi	seisanbokujou	odds	ninki	bataijuu	zougen	henkoujouhou	r1_chakujun	r1_kyousoubi	r1_babajoutai	r1_shussoutousuu	r1_keibajou	r1_course	r1_umaban	r1_racemei	r1_ninki	r1_bataijuu	r1_genryou	r1_kishu	r1_futanjuuryou	r1_time	r1_cornertsuukajun	r1_agari3ftime	r1_1chakubatonotimesa	r1_1chakubamei	r2_chakujun	r2_kyousoubi	r2_babajoutai	r2_shussoutousuu	r2_keibajou	r2_course	r2_umaban	r2_racemei	r2_ninki	r2_bataijuu	r2_genryou	r2_kishu	r2_futanjuuryou	r2_time	r2_cornertsuukajun	r2_agari3ftime	r2_1chakubatonotimesa	r2_1chakubamei	r3_chakujun	r3_kyousoubi	r3_babajoutai	r3_shussoutousuu	r3_keibajou	r3_course	r3_umaban	r3_racemei	r3_ninki	r3_bataijuu	r3_genryou	r3_kishu	r3_futanjuuryou	r3_time	r3_cornertsuukajun	r3_agari3ftime	r3_1chakubatonotimesa	r3_1chakubamei	r4_chakujun	r4_kyousoubi	r4_babajoutai	r4_shussoutousuu	r4_keibajou	r4_course	r4_umaban	r4_racemei	r4_ninki	r4_bataijuu	r4_genryou	r4_kishu	r4_futanjuuryou	r4_time	r4_cornertsuukajun	r4_agari3ftime	r4_1chakubatonotimesa	r4_1chakubamei	r5_chakujun	r5_kyousoubi	r5_babajoutai	r5_shussoutousuu	r5_keibajou	r5_course	r5_umaban	r5_racemei	r5_ninki	r5_bataijuu	r5_genryou	r5_kishu	r5_futanjuuryou	r5_time	r5_cornertsuukajun	r5_agari3ftime	r5_1chakubatonotimesa	r5_1chakubamei	zenseiseki	dirthidarimawari	dirtmigimawari	toucourse
300	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	9R	18:45		特別	２０１８ＹＪＳファイナルラウンド大井Ｂ３	右1200m	晴	良	14	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20		8	ナタリーバローズ	牝5	鹿毛	メイショウサムソン	ルビーレジェンド	（アグネスタキオン）	西村淳（JRA）	54.0	0-0-0-0	小野晋（大井）	梶原哲朗	ノーザンファーム	9.0	(6人気)	469	(-3)		11	18.11.10	良	15頭	Ｊ福島	芝右1200	9番	３歳上	3人	472		☆川又賢	54.0	1:10.3	15-12	35.1	1.1	タケショウベスト	5	18.10.13	良	18頭	Ｊ新潟	芝左1200	14番	３歳上	6人	478		☆川又賢	54.0	1:09.4	2-2	34.7	0.5	コウエイダリア	13	18.07.29	良	16頭	Ｊ小倉	芝右1200	11番	３歳上	5人	456		松山弘	55.0	1:08.8	9-9	34.6	1.0	ファミーユボヌール	3	18.06.10	良	15頭	Ｊ阪神	芝右1200	2番	３歳上	5人	470		藤岡康	55.0	1:09.1	4-4	34.2	0.3	カネトシブレス	14	18.04.15	良	16頭	Ｊ福島	芝右1200	12番	医王寺特別４歳上	1人	464		津村明	55.0	1:12.2	7-5	36.7	0.9	オトコギマサムネ	1-2-1-10	0-0-0-1	0-0-0-0	0-0-0-0
301	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	9R	18:45		特別	２０１８ＹＪＳファイナルラウンド大井Ｂ３	右1200m	晴	良	14	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	6	9	ザウォルドルフ	牡4	黒鹿毛	ディープインパクト	ウィーミスフランキー	（Ｓｕｎｒｉｖｅｒ）	荻野極（JRA）	56.0	0-0-0-0	月岡健（大井）	大塚亮一	ノーザンファーム	5.5	(3人気)	488	(+6)		9	18.09.19	不良	16頭	大井ナ	右1200	11番	花野賞Ｂ３五	6人	482		本田重	56.0	1:15.4	12-12	39.1	0.8	モシオトゥニヤ	4	18.08.13	稍重	8頭	大井ナ	右1200	8番	ペリドット賞Ｂ３六	2人	473		森泰斗	56.0	1:14.1	4-4	37.6	1.1	メモリーメンヒル	2	18.07.09	良	12頭	大井ナ	右1200	9番	ミルキーウェイ賞Ｃ１一 二	3人	485		森泰斗	56.0	1:13.3	6-7	37.3	0.4	ミルグラシアス	5	18.04.10	良	8頭	船橋ナ	左1200	5番	春爛漫スプリントＢ３選抜馬	2人	486		御神訓	56.0	1:15.1	6-5-5	37.9	0.6	ボデギータ	2	18.03.23	重	12頭	浦和	左1500	12番	木蓮特別Ｃ１一	1人	489		御神訓	56.0	1:38.0	2-2-2-3	39.9	0.1	クインザクイン	2-4-0-12	2-2-0-2	0-2-0-6	0-1-0-2
302	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	9R	18:45		特別	２０１８ＹＪＳファイナルラウンド大井Ｂ３	右1200m	晴	良	14	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20		10	セレノグラフィー	セン5	黒鹿毛	アドマイヤムーン	スイートテイスト	（Ｓａｌｔ　Ｌａｋｅ）	松木大（高知）	56.0	0-0-0-0	鈴木啓（大井）	村野康司	下河辺牧場	54.8	(12人気)	508	(+6)		14	18.09.18	不良	15頭	大井ナ	右1800	16番	Ｊ交 アーバンステージＢ２Ｂ３	10人	502		真島大	57.0	2:03.0	6-7-5-5	47.3	8.0	エイシンミサイル	9	18.09.08	良	16頭	Ｊ中山	右1200	8番	３歳上	9人	494		丸田恭	57.0	1:13.0	8-8	37.3	1.6	アルマユディト	8	18.08.26	重	15頭	Ｊ新潟	左1200	1番	３歳上	9人	498		丸田恭	57.0	1:12.9	5-6	38.4	1.4	ノーフィアー	7	18.04.15	稍重	16頭	Ｊ中山	右1200	10番	４歳上	11人	492		伊藤工	57.0	1:11.8	12-10	37.1	0.8	ステラルーチェ	9	18.04.07	良	16頭	Ｊ福島	右1150	10番	４歳上	5人	490		▲藤田菜	54.0	1:10.9	6-6	38.9	0.9	スフェーン	1-2-1-18	0-1-0-5	1-1-1-12	0-0-0-1
303	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	9R	18:45		特別	２０１８ＹＪＳファイナルラウンド大井Ｂ３	右1200m	晴	良	14	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	7	11	ドンゲイボルグ	牡5	芦毛	スウェプトオーヴァーボード	スカアハ	（アサティス）	渡邊竜（笠松）	56.0	0-0-0-0	鷹見浩（大井）	（株）ドン	富田恭司	4.1	(2人気)	469	(-3)		3	18.11.14	稍重	12頭	門別	右1200	9番	寒椿特別Ａ２－２～Ｂ１－１	4人	472		井上俊	57.0	1:13.3	7-5	36.7	0.2	チェゴ	5	18.10.31	重	10頭	門別	右1200	5番	新冠町長杯レコードな町新冠Ａ２	5人	474		井上俊	57.0	1:13.9	8-6	36.7	1.3	ソルサリエンテ	1	18.10.17	稍重	10頭	門別	右1200	7番	新ひだか町特別Ａ２－２～Ｂ１－	4人	476		井上俊	56.0	1:14.0	7-6	36.9	0.1	トドイワガーデン	3	18.10.03	重	12頭	門別	右1200	11番	海と山の幸フェスティバル特Ａ２	5人	476		井上俊	56.0	1:13.9	7-7	37.1	0.3	ヴォルムス	3	18.08.29	良	10頭	門別	右1200	3番	日商プロパン石油特別Ａ２－２～	7人	472		井上俊	56.0	1:14.3	7-7	37.6	1.1	ナリユキマカセ	4-5-8-33	2-4-4-22	2-1-4-11	0-0-0-2
304	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	9R	18:45		特別	２０１８ＹＪＳファイナルラウンド大井Ｂ３	右1200m	晴	良	14	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20		12	ジャストザヨコハマ	牡6	栗毛	プリサイスエンド	カクテル	（Ｍｏｓｔ　Ｗｅｌｃｏｍｅ）	木幡巧（JRA）	56.0	0-0-0-4	渡邉和（大井）	星加浩一	恵比寿興業株式会社那	33.9	(9人気)	508	(-5)		16	18.12.06	不良	16頭	大井ナ	右1200	11番	天狼賞Ｂ３四 五	11人	513		本田重	56.0	1:18.5	5-4	42.4	3.8	ルーセントゴールド	取消	18.11.14	稍重	12頭	大井ナ	右1200	1番	シルバームーン賞Ｂ３二 三	－	本田重		本田重	56.0						11	18.07.15	良	16頭	Ｊ福島	右1150	8番	鶴ヶ城特別３歳上	13人	518		國分優	57.0	1:08.9	9-12	37.3	1.4	スマートレイチェル	10	18.04.28	良	16頭	Ｊ新潟	芝直1000	7番	邁進特別４歳上	12人	512		木幡巧	57.0	0:56.3		33.6	0.9	スペチアーレ	9	18.02.17	稍重	15頭	Ｊ京都	右1200	5番	４歳上	11人	518		鮫島良	57.0	1:13.6	11-12	37.2	1.0	アードラー	2-1-1-11	0-0-0-1	2-1-1-7	0-0-0-1
305	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	9R	18:45		特別	２０１８ＹＪＳファイナルラウンド大井Ｂ３	右1200m	晴	良	14	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	8	13	カティサンダ	牡5	鹿毛	デュランダル	エアヴァレナ	（エルコンドルパサー）	横山武（JRA）	56.0	0-0-0-1	須田和（大井）	古谷剛彦	猿倉牧場	31.9	(8人気)	461	(-3)		9	18.12.03	良	13頭	大井ナ	右1400	10番	カノープス賞Ｂ３三選抜特別	10人	464		五十冬	56.0	1:29.6	7-8-8	39.0	1.1	シンボリマティス	8	18.11.04	良	9頭	盛岡	左1600	4番	絆カップオープン	8人	460		南郷家	57.0	1:40.3	8-8	38.4	2.7	メイショウアイアン	5	18.10.15	良	9頭	盛岡	芝左1600	4番	秋嶺賞ターフチャレンジＢ１	5人	458		南郷家	56.0	1:40.6	5-5	38.3	1.5	タイキパラドックス	7	18.09.30	不良	12頭	盛岡	左1800	1番	みんなのしあわせ～岩舘Ｂ２一組	4人	455		南郷家	56.0	1:53.8	8-7-8-8	38.3	0.8	リンノメサイア	4	18.09.17	良	8頭	盛岡	左1800	4番	南部杯カウントダウン２Ｂ２一組	1人	454		南郷家	56.0	1:55.3	7-6-4-3	39.3	0.5	ミラクルメーカー	7-6-13-46	2-3-4-24	5-3-9-20	0-0-1-2
306	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	9R	18:45		特別	２０１８ＹＪＳファイナルラウンド大井Ｂ３	右1200m	晴	良	14	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=9&k_babaCode=20		14	ヴィオラ	牝4	黒鹿毛	ストリートセンス	シンバル２	（Ｓｉｎｇｓｐｉｅｌ）	井上敏（JRA）	54.0	0-0-0-0	立花貢（大井）	﨏文彦	ダーレー・ジャパン・	92.4	(14人気)	432	(+2)		5	18.12.06	不良	9頭	大井ナ	右1400	8番	Ｂ３四 五	9人	430		高橋昭	54.0	1:30.3	9-9-8	39.5	1.8	トレースイスラ	10	18.11.14	稍重	12頭	大井ナ	右1200	4番	シルバームーン賞Ｂ３二 三	11人	433		高橋昭	54.0	1:16.7	12-12	37.6	2.4	ショコラパフェ	15	18.11.01	良	15頭	大井ナ	右1400	5番	トパーズ賞Ｂ３三選抜特別	15人	436		高橋昭	54.0	1:30.7	7-14-14	40.1	2.2	ヒコーキグモ	13	18.10.09	良	13頭	大井ナ	右1200	4番	光の大階段賞Ｂ３四 五	12人	435		高橋昭	54.0	1:19.2	13-13	41.5	5.5	マドモアゼルサキ	15	18.07.11	良	15頭	大井ナ	右1400	8番	オフト祭り賞Ｂ３三選抜特別	15人	442		中村尚	54.0	1:30.9	4-3-6	41.7	3.4	オーブスプリング	0-3-2-20	0-0-1-4	0-3-1-15	0-2-0-13
307	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	10R	19:25	有		ニコニコプレミアム賞８Ｃ１六 七	右1600m	晴	良	12	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	1	1	コスモアリエス	牡5	鹿毛	アドマイヤムーン	アルシッペ	（Ｓｅｅｋｉｎｇ　ｔｈｅ　Ｇｏｌｄ）	岡村健（船橋）	56.0	0-0-0-0	佐藤厚（船橋）	鈴木昌四郎	株式会社ミリオンファ	31.1	(8人気)	467	(-4)	騎手変更	1	18.12.10	良	12頭	船橋ナ	左1200	4番	Ｃ２選抜馬イ	4人	471		笠野雄	56.0	1:15.9	8-6-5	39.1	0.2	ハクサンレガシー	10	18.11.26	良	12頭	川崎ナ	左1500	8番	ハイスクール・フリート３Ｃ２一	9人	466		笠野雄	56.0	1:38.9	10-7-6-7	41.6	2.6	フロリダロス	8	18.11.05	稍重	12頭	船橋ナ	左1200	6番	Ｃ２選抜馬ア	6人	467		笠野雄	56.0	1:16.3	9-8-7	39.0	0.9	インコントロ	5	18.10.05	重	10頭	船橋ナ	左1200	2番	第３回　株式会社榊原　１１Ｃ２	1人	474		笠野雄	56.0	1:15.5	7-7-7	38.9	0.8	スターシード	1	18.09.03	稍重	8頭	船橋ナ	左1200	8番	Ｃ２三 四	2人	470		笠野雄	56.0	1:15.4	7-3-2	37.5	0.7	リュウノバーディ	4-2-3-32	4-2-3-27	0-0-0-2	0-0-0-0
308	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	10R	19:25	有		ニコニコプレミアム賞８Ｃ１六 七	右1600m	晴	良	12	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	2	2	テラザトゥモロー	牡4	鹿毛	トランセンド	エトワールステージ	（デヒア）	横山武（JRA）	56.0	0-0-0-0	荒山勝（大井）	土橋正雄	レースホース牧場	1.5	(1人気)	520	(-1)		1	18.12.06	不良	16頭	大井ナ	右1600	2番	Ｃ１九 十	2人	521		真島大	56.0	1:44.0	7-7-7-7	39.5	0.4	サーストンアクセス	4	18.07.31	稍重	12頭	大井	右1600	8番	Ｃ１Ｃ２	2人	508		☆藤田凌	56.0	1:43.4	12-12-8-7	39.1	0.8	スリーペイド	2	18.07.10	良	11頭	大井	右1600	6番	Ｃ２一 二	2人	511		真島大	56.0	1:43.0	3-3-3-2	38.1	0.0	シガリロ	2	17.10.02	稍重	13頭	大井ナ	右1400	6番	ミッドナイト寄Ｃ１十 十一 十二	2人	486		真島大	56.0	1:28.1	4-2-2	38.7	0.2	アイヴァン	6	17.09.11	良	12頭	大井ナ	右1600	8番	Ｃ１十 十一 十二	1人	491		真島大	55.0	1:44.5	7-7-6-6	39.6	1.2	ミッドホエール	3-2-0-2	0-0-0-0	3-2-0-2	3-2-0-2
309	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	10R	19:25	有		ニコニコプレミアム賞８Ｃ１六 七	右1600m	晴	良	12	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	3	3	クインズコースト	セン4	鹿毛	エンパイアメーカー	モストリマーカブル	（Ｍａｒｑｕｅｔｒｙ）	的場文（大井）	56.0	0-1-1-5	阪本一（大井）	亀田和弘	大滝康晴	8.5	(3人気)	461	(0)		5	18.12.05	良	15頭	大井ナ	右1600	11番	Ｃ１五 六	6人	461		的場文	56.0	1:45.5	8-7-10-9	41.6	0.8	エムオーマンボ	4	18.11.13	重	14頭	大井ナ	右1600	7番	Ｃ１四 五	8人	461		的場文	56.0	1:44.8	10-8-8-7	39.9	0.9	チェリーシャクナゲ	6	18.10.30	良	13頭	大井ナ	右1600	7番	Ｃ１五 六	2人	465		的場文	56.0	1:44.6	5-5-5-5	39.9	0.5	マントルパワー	8	18.10.09	良	13頭	大井ナ	右1600	9番	Ｃ１四 五	2人	462		的場文	56.0	1:45.5	9-9-6-6	40.6	1.5	シングンアリス	2	18.09.21	不良	12頭	大井ナ	右1600	2番	Ｃ１八 九 十	3人	466		的場文	56.0	1:43.9	4-3-3-2	40.4	0.8	トチノタイヨー	1-1-2-13	1-0-0-5	0-1-2-6	0-1-1-6
310	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	10R	19:25	有		ニコニコプレミアム賞８Ｃ１六 七	右1600m	晴	良	12	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	4	4	カリスマパンサー	牝4	栗毛	カリズマティック	エスケープリリー	（ライブリーワン）	西啓太（大井）	54.0	0-0-0-0	橋本馬（大井）	村田裕子	沖田牧場	70.4	(9人気)	489	(-3)		14	18.12.05	良	15頭	大井ナ	右1200	4番	ノースポール賞Ｃ１五 六	7人	492		瀧川寿	54.0	1:16.7	9-9	40.1	2.2	セイジミニスター	10	18.08.01	良	15頭	大井ナ	右1200	12番	ハーレーダビッドソンＣ１四 五	11人	484		岡部誠	54.0	1:15.4	5-5	39.1	0.9	プレディクト	10	18.07.10	良	15頭	大井ナ	右1200	2番	オフト京王閣賞Ｃ１五 六	7人	481		和田譲	54.0	1:14.9	10-10	37.7	0.7	モシオトゥニヤ	2	18.06.26	稍重	11頭	大井	右1200	10番	Ｃ１三 四 五	4人	482		岡部誠	54.0	1:14.7	6-6	38.7	0.4	キタノカミカゼ	12	18.06.04	良	14頭	大井	右1400	10番	Ｃ１一 二 三	3人	475		的場文	54.0	1:30.0	2-2-2	40.7	1.9	スイフトフォンテン	2-4-6-16	0-0-0-0	2-4-6-16	2-2-5-13
311	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	10R	19:25	有		ニコニコプレミアム賞８Ｃ１六 七	右1600m	晴	良	12	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	5	5	ドラゴンチャンプ	牡7	鹿毛	ゼンノドラゴン	サダムヴィーナス	（コマンダーインチーフ）	坂井英（大井）	56.0	6-4-3-17	納谷和（大井）	橋本義次	大頭忠典	17.3	(6人気)	480	(+3)		4	18.12.05	良	15頭	大井ナ	右1600	16番	Ｃ１五 六	8人	477		坂井英	56.0	1:45.4	15-15-14-14	40.5	0.7	エムオーマンボ	4	18.11.14	稍重	14頭	大井ナ	右1600	1番	Ｃ１六 七	8人	475		坂井英	56.0	1:47.0	14-14-14-14	40.0	0.3	ソロムコ	10	18.10.30	良	13頭	大井ナ	右1600	9番	Ｃ１五 六	9人	482		坂井英	56.0	1:45.5	12-11-10-11	40.2	1.4	マントルパワー	7	18.05.21	良	14頭	大井ナ	右1600	3番	Ｃ１一 二 三	7人	471		坂井英	56.0	1:44.4	14-14-13-12	40.1	1.3	ラッキーパンチ	4	18.04.17	稍重	16頭	大井ナ	右1600	1番	トゥインクルイッテクＣ１三 四	8人	472		坂井英	56.0	1:44.0	9-9-9-9	40.2	1.2	スクワールプリンス	9-5-14-44	2-0-5-10	7-4-5-30	6-4-3-18
312	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	10R	19:25	有		ニコニコプレミアム賞８Ｃ１六 七	右1600m	晴	良	12	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20		6	スマートカオス	牡5	黒鹿毛	アサクサキングス	センターシャイネン	（ブライアンズタイム）	上田健（大井）	56.0	0-0-0-1	高橋清（大井）	（有）トニー企画	稲原牧場	188.3	(12人気)	466	(+4)		8	18.12.05	良	15頭	大井ナ	右1600	9番	Ｃ１五 六	15人	462		上田健	56.0	1:45.9	14-14-13-13	41.1	1.2	エムオーマンボ	13	18.10.29	稍重	16頭	大井	右1200	7番	Ｃ１三 四	16人	460		千田洋	56.0	1:16.0	14-13	38.8	2.0	エスプリブルース	10	18.09.20	不良	14頭	大井ナ	右1400	9番	スターサファイア賞Ｃ１五 六 七	13人	457		赤嶺亮	56.0	1:31.3	14-14-14	40.6	2.9	ストーミースター	13	18.08.28	不良	13頭	大井ナ	右1200	11番	Ｔｈａｎｋｓ　ｇｉＣ１四 五 六	13人	456		赤嶺亮	56.0	1:17.4	13-13	39.4	3.0	ステムパートナー	9	18.08.13	稍重	9頭	大井ナ	右1400	1番	Ｃ１三 四 五	9人	458		今野忠	56.0	1:30.6	9-9-9	39.4	2.5	トーセンノワール	1-2-6-21	1-1-4-8	0-1-0-11	0-0-0-8
313	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	10R	19:25	有		ニコニコプレミアム賞８Ｃ１六 七	右1600m	晴	良	12	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	6	7	タツミアンダルシア	牡4	鹿毛	スマートファルコン	プレッピー	（タニノギムレット）	藤本現（大井）	56.0	0-0-0-2	須田和（大井）	矢口龍彦	辻牧場	121.8	(10人気)	471	(-7)		13	18.12.05	良	15頭	大井ナ	右1200	9番	ノースポール賞Ｃ１五 六	15人	478		藤本現	56.0	1:16.6	12-14	39.5	2.1	セイジミニスター	9	18.11.14	稍重	14頭	大井ナ	右1600	8番	Ｃ１六 七	10人	474		藤本現	56.0	1:47.4	12-12-13-13	40.7	0.7	ソロムコ	11	18.10.30	良	14頭	大井ナ	右1200	10番	秋晴れ賞Ｃ１五 六	12人	473		柏木健	56.0	1:16.4	10-10	38.8	1.7	ビビッドプルメージ	7	18.10.10	良	12頭	大井ナ	右1200	3番	Ｃ１六 七	11人	475		柏木健	56.0	1:16.4	11-11	38.7	1.1	ハナズプルメリア	13	18.09.20	不良	14頭	大井ナ	右1400	4番	スターサファイア賞Ｃ１五 六 七	11人	474		柏木健	56.0	1:32.4	2-3-8	43.5	4.0	ストーミースター	4-1-0-15	0-0-0-0	4-1-0-15	4-1-0-15
314	20181227	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f27&k_babaCode=20	10R	19:25	有		ニコニコプレミアム賞８Ｃ１六 七	右1600m	晴	良	12	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f27&k_raceNo=10&k_babaCode=20		8	プリンスリゴールド	牡3	鹿毛	トランセンド	カントリーウーマン	（イシノサンデー）	本田重（船橋）	56.0	1-1-0-5	久保隆（大井）	森田一俊	山田雅章	30.8	(7人気)	447	(-14)		13	18.12.04	良	14頭	大井ナ	右1600	4番	Ｃ１三 四	11人	461		本田重	56.0	1:45.9	6-8-11-12	40.9	2.0	ネオダラス	12	18.08.28	不良	16頭	大井ナ	右1400	10番	レジェンド賞Ｃ１四 五 六	10人	446		本田重	55.0	1:29.9	15-15-14	39.1	1.6	ペネトラーレ	7	18.08.01	良	11頭	大井	右1600	9番	ＢＢＱにクレイジーソＣ１四 五	1人	446		吉原寛	55.0	1:44.2	4-4-5-5	41.4	2.4	デューイハミテージ	2	18.07.10	良	12頭	大井ナ	右1600	2番	オフト伊勢崎賞Ｃ１五 六	6人	453		本田重	55.0	1:42.9	7-8-9-8	38.8	0.4	ダートカナ	5	18.06.26	稍重	15頭	大井ナ	右1800	12番	Ｊ交 フォーチュネイトあじ３歳	6人	447		本田重	56.0	1:57.7	9-9-11-11	40.0	1.5	ステリファラス	2-1-1-12	0-0-0-0	2-1-1-12	2-1-1-12
